origen,h,objetivo,modelo,pronostico,real
2024-03,8,2024-11,sarima,4.052250,2.271991
2024-03,9,2024-12,sarima,3.977166,1.966303
2024-03,10,2025-01,sarima,4.180153,1.851583
2024-03,11,2025-02,sarima,3.899155,1.477329
2024-03,12,2025-03,sarima,3.640037,1.277180
2024-03,1,2024-04,ridge,2.710717,2.422076
2024-03,2,2024-05,ridge,2.475792,2.004938
2024-03,3,2024-06,ridge,2.747777,2.285382
2024-03,4,2024-07,ridge,2.486874,2.127664
2024-03,5,2024-08,ridge,2.153074,2.034097
2024-03,6,2024-09,ridge,2.060555,1.775011
2024-03,7,2024-10,ridge,2.229929,2.009180
2024-03,8,2024-11,ridge,2.021838,2.271991
2024-03,9,2024-12,ridge,1.393703,1.966303
2024-03,10,2025-01,ridge,1.174783,1.851583
2024-03,11,2025-02,ridge,0.721902,1.477329
2024-03,12,2025-03,ridge,-0.297910,1.277180
2024-03,1,2024-04,gbm,2.724990,2.422076
2024-03,2,2024-05,gbm,2.749763,2.004938
2024-03,3,2024-06,gbm,3.266409,2.285382
2024-03,4,2024-07,gbm,3.361251,2.127664
2024-03,5,2024-08,gbm,2.924819,2.034097
2024-03,6,2024-09,gbm,2.831343,1.775011
2024-03,7,2024-10,gbm,3.215034,2.009180
2024-03,8,2024-11,gbm,3.773313,2.271991
2024-03,9,2024-12,gbm,2.899082,1.966303
2024-03,10,2025-01,gbm,3.065903,1.851583
2024-03,11,2025-02,gbm,2.534553,1.477329
2024-03,12,2025-03,gbm,2.069277,1.277180
2024-04,1,2024-05,ingenuo,2.422076,2.004938
2024-04,2,2024-06,ingenuo,2.422076,2.285382
2024-04,3,2024-07,ingenuo,2.422076,2.127664
2024-04,4,2024-08,ingenuo,2.422076,2.034097
2024-04,5,2024-09,ingenuo,2.422076,1.775011
2024-04,6,2024-10,ingenuo,2.422076,2.009180
2024-04,7,2024-11,ingenuo,2.422076,2.271991
2024-04,8,2024-12,ingenuo,2.422076,1.966303
2024-04,9,2025-01,ingenuo,2.422076,1.851583
2024-04,10,2025-02,ingenuo,2.422076,1.477329
2024-04,11,2025-03,ingenuo,2.422076,1.277180
2024-04,12,2025-04,ingenuo,2.422076,1.651834
2024-04,1,2024-05,estacional,2.367093,2.004938
2024-04,2,2024-06,estacional,2.769305,2.285382
2024-04,3,2024-07,estacional,2.983808,2.127664
2024-04,4,2024-08,estacional,3.003046,2.034097
2024-04,5,2024-09,estacional,3.208817,1.775011
2024-04,6,2024-10,estacional,3.694693,2.009180
2024-04,7,2024-11,estacional,4.142500,2.271991
2024-04,8,2024-12,estacional,4.187032,1.966303
2024-04,9,2025-01,estacional,4.391557,1.851583
2024-04,10,2025-02,estacional,4.057609,1.477329
2024-04,11,2025-03,estacional,4.095089,1.277180
2024-04,12,2025-04,estacional,4.453485,1.651834
2024-04,1,2024-05,encuesta,,2.004938
2024-04,2,2024-06,encuesta,,2.285382
2024-04,3,2024-07,encuesta,,2.127664
2024-04,4,2024-08,encuesta,,2.034097
2024-04,5,2024-09,encuesta,,1.775011
2024-04,6,2024-10,encuesta,,2.009180
2024-04,7,2024-11,encuesta,,2.271991
2024-04,8,2024-12,encuesta,,1.966303
2024-04,9,2025-01,encuesta,,1.851583
2024-04,10,2025-02,encuesta,,1.477329
2024-04,11,2025-03,encuesta,,1.277180
2024-04,12,2025-04,encuesta,2.616667,1.651834
2024-04,1,2024-05,sarima,2.176978,2.004938
2024-04,2,2024-06,sarima,2.505475,2.285382
2024-04,3,2024-07,sarima,2.498530,2.127664
2024-04,4,2024-08,sarima,2.422668,2.034097
2024-04,5,2024-09,sarima,2.616771,1.775011
2024-04,6,2024-10,sarima,3.089050,2.009180
2024-04,7,2024-11,sarima,3.416181,2.271991
2024-04,8,2024-12,sarima,3.339985,1.966303
2024-04,9,2025-01,sarima,3.541493,1.851583
2024-04,10,2025-02,sarima,3.262568,1.477329
2024-04,11,2025-03,sarima,3.003456,1.277180
2024-04,12,2025-04,sarima,3.283714,1.651834
2024-04,1,2024-05,ridge,2.219900,2.004938
2024-04,2,2024-06,ridge,2.554779,2.285382
2024-04,3,2024-07,ridge,2.387905,2.127664
2024-04,4,2024-08,ridge,2.063538,2.034097
2024-04,5,2024-09,ridge,2.069076,1.775011
2024-04,6,2024-10,ridge,2.271536,2.009180
2024-04,7,2024-11,ridge,2.147172,2.271991
2024-04,8,2024-12,ridge,1.568575,1.966303
2024-04,9,2025-01,ridge,1.375498,1.851583
2024-04,10,2025-02,ridge,0.826305,1.477329
2024-04,11,2025-03,ridge,-0.142937,1.277180
2024-04,12,2025-04,ridge,-0.289881,1.651834
2024-04,1,2024-05,gbm,2.318415,2.004938
2024-04,2,2024-06,gbm,2.729077,2.285382
2024-04,3,2024-07,gbm,3.167703,2.127664
2024-04,4,2024-08,gbm,2.993813,2.034097
2024-04,5,2024-09,gbm,3.199902,1.775011
2024-04,6,2024-10,gbm,3.448690,2.009180
2024-04,7,2024-11,gbm,3.334660,2.271991
2024-04,8,2024-12,gbm,3.264170,1.966303
2024-04,9,2025-01,gbm,2.951493,1.851583
2024-04,10,2025-02,gbm,2.424409,1.477329
2024-04,11,2025-03,gbm,1.481131,1.277180
2024-04,12,2025-04,gbm,2.354681,1.651834
2024-05,1,2024-06,ingenuo,2.004938,2.285382
2024-05,2,2024-07,ingenuo,2.004938,2.127664
2024-05,3,2024-08,ingenuo,2.004938,2.034097
2024-05,4,2024-09,ingenuo,2.004938,1.775011
2024-05,5,2024-10,ingenuo,2.004938,2.009180
2024-05,6,2024-11,ingenuo,2.004938,2.271991
2024-05,7,2024-12,ingenuo,2.004938,1.966303
2024-05,8,2025-01,ingenuo,2.004938,1.851583
2024-05,9,2025-02,ingenuo,2.004938,1.477329
2024-05,10,2025-03,ingenuo,2.004938,1.277180
2024-05,11,2025-04,ingenuo,2.004938,1.651834
2024-05,12,2025-05,ingenuo,2.004938,1.686663
2024-05,1,2024-06,estacional,2.405728,2.285382
2024-05,2,2024-07,estacional,2.619472,2.127664
2024-05,3,2024-08,estacional,2.638642,2.034097
2024-05,4,2024-09,estacional,2.843684,1.775011
2024-05,5,2024-10,estacional,3.327842,2.009180
2024-05,6,2024-11,estacional,3.774064,2.271991
2024-05,7,2024-12,estacional,3.818439,1.966303
2024-05,8,2025-01,estacional,4.022240,1.851583
2024-05,9,2025-02,estacional,3.689474,1.477329
2024-05,10,2025-03,estacional,3.726821,1.277180
2024-05,11,2025-04,estacional,4.083950,1.651834
2024-05,12,2025-05,estacional,4.403725,1.686663
2024-05,1,2024-06,encuesta,,2.285382
2024-05,2,2024-07,encuesta,,2.127664
2024-05,3,2024-08,encuesta,,2.034097
2024-05,4,2024-09,encuesta,,1.775011
2024-05,5,2024-10,encuesta,,2.009180
2024-05,6,2024-11,encuesta,,2.271991
2024-05,7,2024-12,encuesta,,1.966303
2024-05,8,2025-01,encuesta,,1.851583
2024-05,9,2025-02,encuesta,,1.477329
2024-05,10,2025-03,encuesta,,1.277180
2024-05,11,2025-04,encuesta,,1.651834
2024-05,12,2025-05,encuesta,2.558333,1.686663
2024-05,1,2024-06,sarima,2.270170,2.285382
2024-05,2,2024-07,sarima,2.240301,2.127664
2024-05,3,2024-08,sarima,2.155844,2.034097
2024-05,4,2024-09,sarima,2.346201,1.775011
2024-05,5,2024-10,sarima,2.815711,2.009180
2024-05,6,2024-11,sarima,3.140778,2.271991
2024-05,7,2024-12,sarima,3.064332,1.966303
2024-05,8,2025-01,sarima,3.265103,1.851583
2024-05,9,2025-02,sarima,2.987098,1.477329
2024-05,10,2025-03,sarima,2.729181,1.277180
2024-05,11,2025-04,sarima,3.008263,1.651834
2024-05,12,2025-05,sarima,3.267511,1.686663
2024-05,1,2024-06,ridge,2.315809,2.285382
2024-05,2,2024-07,ridge,2.197658,2.127664
2024-05,3,2024-08,ridge,1.975624,2.034097
2024-05,4,2024-09,ridge,2.084519,1.775011
2024-05,5,2024-10,ridge,2.430224,2.009180
2024-05,6,2024-11,ridge,2.469562,2.271991
2024-05,7,2024-12,ridge,2.011507,1.966303
2024-05,8,2025-01,ridge,1.799461,1.851583
2024-05,9,2025-02,ridge,1.222148,1.477329
2024-05,10,2025-03,ridge,0.306877,1.277180
2024-05,11,2025-04,ridge,0.104307,1.651834
2024-05,12,2025-05,ridge,-0.037519,1.686663
2024-05,1,2024-06,gbm,2.311004,2.285382
2024-05,2,2024-07,gbm,2.652343,2.127664
2024-05,3,2024-08,gbm,2.555099,2.034097
2024-05,4,2024-09,gbm,2.883416,1.775011
2024-05,5,2024-10,gbm,3.049954,2.009180
2024-05,6,2024-11,gbm,3.416274,2.271991
2024-05,7,2024-12,gbm,2.962925,1.966303
2024-05,8,2025-01,gbm,3.012454,1.851583
2024-05,9,2025-02,gbm,2.564016,1.477329
2024-05,10,2025-03,gbm,1.902374,1.277180
2024-05,11,2025-04,gbm,2.106936,1.651834
2024-05,12,2025-05,gbm,2.444758,1.686663
2024-06,1,2024-07,ingenuo,2.285382,2.127664
2024-06,2,2024-08,ingenuo,2.285382,2.034097
2024-06,3,2024-09,ingenuo,2.285382,1.775011
2024-06,4,2024-10,ingenuo,2.285382,2.009180
2024-06,5,2024-11,ingenuo,2.285382,2.271991
2024-06,6,2024-12,ingenuo,2.285382,1.966303
2024-06,7,2025-01,ingenuo,2.285382,1.851583
2024-06,8,2025-02,ingenuo,2.285382,1.477329
2024-06,9,2025-03,ingenuo,2.285382,1.277180
2024-06,10,2025-04,ingenuo,2.285382,1.651834
2024-06,11,2025-05,ingenuo,2.285382,1.686663
2024-06,12,2025-06,ingenuo,2.285382,1.693709
2024-06,1,2024-07,estacional,2.498876,2.127664
2024-06,2,2024-08,estacional,2.518024,2.034097
2024-06,3,2024-09,estacional,2.722825,1.775011
2024-06,4,2024-10,estacional,3.206413,2.009180
2024-06,5,2024-11,estacional,3.652111,2.271991
2024-06,6,2024-12,estacional,3.696434,1.966303
2024-06,7,2025-01,estacional,3.899996,1.851583
2024-06,8,2025-02,estacional,3.567620,1.477329
2024-06,9,2025-03,estacional,3.604924,1.277180
2024-06,10,2025-04,estacional,3.961633,1.651834
2024-06,11,2025-05,estacional,4.281032,1.686663
2024-06,12,2025-06,estacional,4.447161,1.693709
2024-06,1,2024-07,encuesta,,2.127664
2024-06,2,2024-08,encuesta,,2.034097
2024-06,3,2024-09,encuesta,,1.775011
2024-06,4,2024-10,encuesta,,2.009180
2024-06,5,2024-11,encuesta,,2.271991
2024-06,6,2024-12,encuesta,,1.966303
2024-06,7,2025-01,encuesta,,1.851583
2024-06,8,2025-02,encuesta,,1.477329
2024-06,9,2025-03,encuesta,,1.277180
2024-06,10,2025-04,encuesta,,1.651834
2024-06,11,2025-05,encuesta,,1.686663
2024-06,12,2025-06,encuesta,2.525000,1.693709
2024-06,1,2024-07,sarima,2.259526,2.127664
2024-06,2,2024-08,sarima,2.175540,2.034097
2024-06,3,2024-09,sarima,2.366724,1.775011
2024-06,4,2024-10,sarima,2.836775,2.009180
2024-06,5,2024-11,sarima,3.161091,2.271991
2024-06,6,2024-12,sarima,3.083595,1.966303
2024-06,7,2025-01,sarima,3.284705,1.851583
2024-06,8,2025-02,sarima,3.007241,1.477329
2024-06,9,2025-03,sarima,2.747032,1.277180
2024-06,10,2025-04,sarima,3.025694,1.651834
2024-06,11,2025-05,sarima,3.284581,1.686663
2024-06,12,2025-06,sarima,3.362971,1.693709
2024-06,1,2024-07,ridge,2.207461,2.127664
2024-06,2,2024-08,ridge,1.946464,2.034097
2024-06,3,2024-09,ridge,1.997990,1.775011
2024-06,4,2024-10,ridge,2.413259,2.009180
2024-06,5,2024-11,ridge,2.565840,2.271991
2024-06,6,2024-12,ridge,2.260220,1.966303
2024-06,7,2025-01,ridge,2.189121,1.851583
2024-06,8,2025-02,ridge,1.573089,1.477329
2024-06,9,2025-03,ridge,0.679266,1.277180
2024-06,10,2025-04,ridge,0.494774,1.651834
2024-06,11,2025-05,ridge,0.249238,1.686663
2024-06,12,2025-06,ridge,-0.139312,1.693709
2024-06,1,2024-07,gbm,2.173821,2.127664
2024-06,2,2024-08,gbm,2.525098,2.034097
2024-06,3,2024-09,gbm,2.554341,1.775011
2024-06,4,2024-10,gbm,3.212870,2.009180
2024-06,5,2024-11,gbm,3.778299,2.271991
2024-06,6,2024-12,gbm,3.475062,1.966303
2024-06,7,2025-01,gbm,3.920956,1.851583
2024-06,8,2025-02,gbm,3.552129,1.477329
2024-06,9,2025-03,gbm,2.364171,1.277180
2024-06,10,2025-04,gbm,2.102592,1.651834
2024-06,11,2025-05,gbm,2.272811,1.686663
2024-06,12,2025-06,gbm,2.508909,1.693709
2024-07,1,2024-08,ingenuo,2.127664,2.034097
2024-07,2,2024-09,ingenuo,2.127664,1.775011
2024-07,3,2024-10,ingenuo,2.127664,2.009180
2024-07,4,2024-11,ingenuo,2.127664,2.271991
2024-07,5,2024-12,ingenuo,2.127664,1.966303
2024-07,6,2025-01,ingenuo,2.127664,1.851583
2024-07,7,2025-02,ingenuo,2.127664,1.477329
2024-07,8,2025-03,ingenuo,2.127664,1.277180
2024-07,9,2025-04,ingenuo,2.127664,1.651834
2024-07,10,2025-05,ingenuo,2.127664,1.686663
2024-07,11,2025-06,ingenuo,2.127664,1.693709
2024-07,12,2025-07,ingenuo,2.127664,1.688801
2024-07,1,2024-08,estacional,2.146743,2.034097
2024-07,2,2024-09,estacional,2.350803,1.775011
2024-07,3,2024-10,estacional,2.832640,2.009180
2024-07,4,2024-11,estacional,3.276724,2.271991
2024-07,5,2024-12,estacional,3.320886,1.966303
2024-07,6,2025-01,estacional,3.523711,1.851583
2024-07,7,2025-02,estacional,3.192539,1.477329
2024-07,8,2025-03,estacional,3.229707,1.277180
2024-07,9,2025-04,estacional,3.585124,1.651834
2024-07,10,2025-05,estacional,3.903367,1.686663
2024-07,11,2025-06,estacional,4.068894,1.693709
2024-07,12,2025-07,estacional,4.454025,1.688801
2024-07,1,2024-08,encuesta,,2.034097
2024-07,2,2024-09,encuesta,,1.775011
2024-07,3,2024-10,encuesta,,2.009180
2024-07,4,2024-11,encuesta,,2.271991
2024-07,5,2024-12,encuesta,,1.966303
2024-07,6,2025-01,encuesta,,1.851583
2024-07,7,2025-02,encuesta,,1.477329
2024-07,8,2025-03,encuesta,,1.277180
2024-07,9,2025-04,encuesta,,1.651834
2024-07,10,2025-05,encuesta,,1.686663
2024-07,11,2025-06,encuesta,,1.693709
2024-07,12,2025-07,encuesta,2.485417,1.688801
2024-07,1,2024-08,sarima,1.996299,2.034097
2024-07,2,2024-09,sarima,2.170608,1.775011
2024-07,3,2024-10,sarima,2.633936,2.009180
2024-07,4,2024-11,sarima,2.954848,2.271991
2024-07,5,2024-12,sarima,2.875904,1.966303
2024-07,6,2025-01,sarima,3.076441,1.851583
2024-07,7,2025-02,sarima,2.799707,1.477329
2024-07,8,2025-03,sarima,2.538144,1.277180
2024-07,9,2025-04,sarima,2.815822,1.651834
2024-07,10,2025-05,sarima,3.073843,1.686663
2024-07,11,2025-06,sarima,3.151564,1.693709
2024-07,12,2025-07,sarima,3.300151,1.688801
2024-07,1,2024-08,ridge,1.977965,2.034097
2024-07,2,2024-09,ridge,2.085202,1.775011
2024-07,3,2024-10,ridge,2.458021,2.009180
2024-07,4,2024-11,ridge,2.581171,2.271991
2024-07,5,2024-12,ridge,2.393578,1.966303
2024-07,6,2025-01,ridge,2.490955,1.851583
2024-07,7,2025-02,ridge,2.001403,1.477329
2024-07,8,2025-03,ridge,1.255184,1.277180
2024-07,9,2025-04,ridge,1.122922,1.651834
2024-07,10,2025-05,ridge,0.922311,1.686663
2024-07,11,2025-06,ridge,0.518037,1.693709
2024-07,12,2025-07,ridge,0.030698,1.688801
2024-07,1,2024-08,gbm,2.002463,2.034097
2024-07,2,2024-09,gbm,2.263470,1.775011
2024-07,3,2024-10,gbm,2.688774,2.009180
2024-07,4,2024-11,gbm,3.168070,2.271991
2024-07,5,2024-12,gbm,3.653877,1.966303
2024-07,6,2025-01,gbm,3.655237,1.851583
2024-07,7,2025-02,gbm,3.317620,1.477329
2024-07,8,2025-03,gbm,2.537006,1.277180
2024-07,9,2025-04,gbm,2.604496,1.651834
2024-07,10,2025-05,gbm,2.936585,1.686663
2024-07,11,2025-06,gbm,3.117105,1.693709
2024-07,12,2025-07,gbm,2.868460,1.688801
2024-08,1,2024-09,ingenuo,2.034097,1.775011
2024-08,2,2024-10,ingenuo,2.034097,2.009180
2024-08,3,2024-11,ingenuo,2.034097,2.271991
2024-08,4,2024-12,ingenuo,2.034097,1.966303
2024-08,5,2025-01,ingenuo,2.034097,1.851583
2024-08,6,2025-02,ingenuo,2.034097,1.477329
2024-08,7,2025-03,ingenuo,2.034097,1.277180
2024-08,8,2025-04,ingenuo,2.034097,1.651834
2024-08,9,2025-05,ingenuo,2.034097,1.686663
2024-08,10,2025-06,ingenuo,2.034097,1.693709
2024-08,11,2025-07,ingenuo,2.034097,1.688801
2024-08,12,2025-08,ingenuo,2.034097,1.106331
2024-08,1,2024-09,estacional,2.237933,1.775011
2024-08,2,2024-10,estacional,2.719238,2.009180
2024-08,3,2024-11,estacional,3.162833,2.271991
2024-08,4,2024-12,estacional,3.206946,1.966303
2024-08,5,2025-01,estacional,3.409547,1.851583
2024-08,6,2025-02,estacional,3.078740,1.477329
2024-08,7,2025-03,estacional,3.115868,1.277180
2024-08,8,2025-04,estacional,3.470893,1.651834
2024-08,9,2025-05,estacional,3.788784,1.686663
2024-08,10,2025-06,estacional,3.954129,1.693709
2024-08,11,2025-07,estacional,4.338836,1.688801
2024-08,12,2025-08,estacional,4.500582,1.106331
2024-08,1,2024-09,encuesta,,1.775011
2024-08,2,2024-10,encuesta,,2.009180
2024-08,3,2024-11,encuesta,,2.271991
2024-08,4,2024-12,encuesta,,1.966303
2024-08,5,2025-01,encuesta,,1.851583
2024-08,6,2025-02,encuesta,,1.477329
2024-08,7,2025-03,encuesta,,1.277180
2024-08,8,2025-04,encuesta,,1.651834
2024-08,9,2025-05,encuesta,,1.686663
2024-08,10,2025-06,encuesta,,1.693709
2024-08,11,2025-07,encuesta,,1.688801
2024-08,12,2025-08,encuesta,2.441667,1.106331
2024-08,1,2024-09,sarima,2.222770,1.775011
2024-08,2,2024-10,sarima,2.691491,2.009180
2024-08,3,2024-11,sarima,3.012815,2.271991
2024-08,4,2024-12,sarima,2.933151,1.966303
2024-08,5,2025-01,sarima,3.134545,1.851583
2024-08,6,2025-02,sarima,2.858971,1.477329
2024-08,7,2025-03,sarima,2.595182,1.277180
2024-08,8,2025-04,sarima,2.872352,1.651834
2024-08,9,2025-05,sarima,3.129787,1.686663
2024-08,10,2025-06,sarima,3.206553,1.693709
2024-08,11,2025-07,sarima,3.353169,1.688801
2024-08,12,2025-08,sarima,3.368217,1.106331
2024-08,1,2024-09,ridge,2.118034,1.775011
2024-08,2,2024-10,ridge,2.534383,2.009180
2024-08,3,2024-11,ridge,2.642492,2.271991
2024-08,4,2024-12,ridge,2.371133,1.966303
2024-08,5,2025-01,ridge,2.494262,1.851583
2024-08,6,2025-02,ridge,2.182790,1.477329
2024-08,7,2025-03,ridge,1.662195,1.277180
2024-08,8,2025-04,ridge,1.646161,1.651834
2024-08,9,2025-05,ridge,1.583587,1.686663
2024-08,10,2025-06,ridge,1.273956,1.693709
2024-08,11,2025-07,ridge,0.773682,1.688801
2024-08,12,2025-08,ridge,0.205756,1.106331
2024-08,1,2024-09,gbm,2.272706,1.775011
2024-08,2,2024-10,gbm,2.691286,2.009180
2024-08,3,2024-11,gbm,3.068837,2.271991
2024-08,4,2024-12,gbm,2.927028,1.966303
2024-08,5,2025-01,gbm,3.171509,1.851583
2024-08,6,2025-02,gbm,2.935189,1.477329
2024-08,7,2025-03,gbm,2.374957,1.277180
2024-08,8,2025-04,gbm,2.640071,1.651834
2024-08,9,2025-05,gbm,3.051137,1.686663
2024-08,10,2025-06,gbm,2.949644,1.693709
2024-08,11,2025-07,gbm,2.960974,1.688801
2024-08,12,2025-08,gbm,2.551370,1.106331
2024-09,1,2024-10,ingenuo,1.775011,2.009180
2024-09,2,2024-11,ingenuo,1.775011,2.271991
2024-09,3,2024-12,ingenuo,1.775011,1.966303
2024-09,4,2025-01,ingenuo,1.775011,1.851583
2024-09,5,2025-02,ingenuo,1.775011,1.477329
2024-09,6,2025-03,ingenuo,1.775011,1.277180
2024-09,7,2025-04,ingenuo,1.775011,1.651834
2024-09,8,2025-05,ingenuo,1.775011,1.686663
2024-09,9,2025-06,ingenuo,1.775011,1.693709
2024-09,10,2025-07,ingenuo,1.775011,1.688801
2024-09,11,2025-08,ingenuo,1.775011,1.106331
2024-09,12,2025-09,ingenuo,1.775011,1.358393
2024-09,1,2024-10,estacional,2.254138,2.009180
2024-09,2,2024-11,estacional,2.695724,2.271991
2024-09,3,2024-12,estacional,2.739638,1.966303
2024-09,4,2025-01,estacional,2.941321,1.851583
2024-09,5,2025-02,estacional,2.612012,1.477329
2024-09,6,2025-03,estacional,2.648972,1.277180
2024-09,7,2025-04,estacional,3.002389,1.651834
2024-09,8,2025-05,estacional,3.318841,1.686663
2024-09,9,2025-06,estacional,3.483438,1.693709
2024-09,10,2025-07,estacional,3.866402,1.688801
2024-09,11,2025-08,estacional,4.027417,1.106331
2024-09,12,2025-09,estacional,4.449551,1.358393
2024-09,1,2024-10,encuesta,,2.009180
2024-09,2,2024-11,encuesta,,2.271991
2024-09,3,2024-12,encuesta,,1.966303
2024-09,4,2025-01,encuesta,,1.851583
2024-09,5,2025-02,encuesta,,1.477329
2024-09,6,2025-03,encuesta,,1.277180
2024-09,7,2025-04,encuesta,,1.651834
2024-09,8,2025-05,encuesta,,1.686663
2024-09,9,2025-06,encuesta,,1.693709
2024-09,10,2025-07,encuesta,,1.688801
2024-09,11,2025-08,encuesta,,1.106331
2024-09,12,2025-09,encuesta,2.425000,1.358393
2024-09,1,2024-10,sarima,2.081972,2.009180
2024-09,2,2024-11,sarima,2.347597,2.271991
2024-09,3,2024-12,sarima,2.251177,1.966303
2024-09,4,2025-01,sarima,2.442699,1.851583
2024-09,5,2025-02,sarima,2.163818,1.477329
2024-09,6,2025-03,sarima,1.906572,1.277180
2024-09,7,2025-04,sarima,2.182614,1.651834
2024-09,8,2025-05,sarima,2.439190,1.686663
2024-09,9,2025-06,sarima,2.517059,1.693709
2024-09,10,2025-07,sarima,2.667036,1.688801
2024-09,11,2025-08,sarima,2.686615,1.106331
2024-09,12,2025-09,sarima,3.109563,1.358393
2024-09,1,2024-10,ridge,2.099418,2.009180
2024-09,2,2024-11,ridge,2.251011,2.271991
2024-09,3,2024-12,ridge,1.935306,1.966303
2024-09,4,2025-01,ridge,1.987188,1.851583
2024-09,5,2025-02,ridge,1.604717,1.477329
2024-09,6,2025-03,ridge,1.120512,1.277180
2024-09,7,2025-04,ridge,1.214253,1.651834
2024-09,8,2025-05,ridge,1.216984,1.686663
2024-09,9,2025-06,ridge,0.975072,1.693709
2024-09,10,2025-07,ridge,0.635214,1.688801
2024-09,11,2025-08,ridge,-0.004882,1.106331
2024-09,12,2025-09,ridge,-0.041194,1.358393
2024-09,1,2024-10,gbm,2.205532,2.009180
2024-09,2,2024-11,gbm,2.485136,2.271991
2024-09,3,2024-12,gbm,2.403740,1.966303
2024-09,4,2025-01,gbm,2.509330,1.851583
2024-09,5,2025-02,gbm,2.362533,1.477329
2024-09,6,2025-03,gbm,1.500311,1.277180
2024-09,7,2025-04,gbm,1.748317,1.651834
2024-09,8,2025-05,gbm,2.199784,1.686663
2024-09,9,2025-06,gbm,2.467798,1.693709
2024-09,10,2025-07,gbm,2.310368,1.688801
2024-09,11,2025-08,gbm,2.048775,1.106331
2024-09,12,2025-09,gbm,2.289781,1.358393
2024-10,1,2024-11,ingenuo,2.009180,2.271991
2024-10,2,2024-12,ingenuo,2.009180,1.966303
2024-10,3,2025-01,ingenuo,2.009180,1.851583
2024-10,4,2025-02,ingenuo,2.009180,1.477329
2024-10,5,2025-03,ingenuo,2.009180,1.277180
2024-10,6,2025-04,ingenuo,2.009180,1.651834
2024-10,7,2025-05,ingenuo,2.009180,1.686663
2024-10,8,2025-06,ingenuo,2.009180,1.693709
2024-10,9,2025-07,ingenuo,2.009180,1.688801
2024-10,10,2025-08,ingenuo,2.009180,1.106331
2024-10,11,2025-09,ingenuo,2.009180,1.358393
2024-10,12,2025-10,ingenuo,2.009180,1.351775
2024-10,1,2024-11,estacional,2.449709,2.271991
2024-10,2,2024-12,estacional,2.493517,1.966303
2024-10,3,2025-01,estacional,2.694718,1.851583
2024-10,4,2025-02,estacional,2.366198,1.477329
2024-10,5,2025-03,estacional,2.403068,1.277180
2024-10,6,2025-04,estacional,2.755639,1.651834
2024-10,7,2025-05,estacional,3.071333,1.686663
2024-10,8,2025-06,estacional,3.235535,1.693709
2024-10,9,2025-07,estacional,3.617583,1.688801
2024-10,10,2025-08,estacional,3.778211,1.106331
2024-10,11,2025-09,estacional,4.199335,1.358393
2024-10,12,2025-10,estacional,4.406984,1.351775
2024-10,1,2024-11,encuesta,,2.271991
2024-10,2,2024-12,encuesta,,1.966303
2024-10,3,2025-01,encuesta,,1.851583
2024-10,4,2025-02,encuesta,,1.477329
2024-10,5,2025-03,encuesta,,1.277180
2024-10,6,2025-04,encuesta,,1.651834
2024-10,7,2025-05,encuesta,,1.686663
2024-10,8,2025-06,encuesta,,1.693709
2024-10,9,2025-07,encuesta,,1.688801
2024-10,10,2025-08,encuesta,,1.106331
2024-10,11,2025-09,encuesta,,1.358393
2024-10,12,2025-10,encuesta,2.454167,1.351775
2024-10,1,2024-11,sarima,2.247893,2.271991
2024-10,2,2024-12,sarima,2.141819,1.966303
2024-10,3,2025-01,sarima,2.329760,1.851583
2024-10,4,2025-02,sarima,2.050192,1.477329
2024-10,5,2025-03,sarima,1.792604,1.277180
2024-10,6,2025-04,sarima,2.067957,1.651834
2024-10,7,2025-05,sarima,2.323918,1.686663
2024-10,8,2025-06,sarima,2.401374,1.693709
2024-10,9,2025-07,sarima,2.550765,1.688801
2024-10,10,2025-08,sarima,2.569803,1.106331
2024-10,11,2025-09,sarima,2.992372,1.358393
2024-10,12,2025-10,sarima,3.211539,1.351775
2024-10,1,2024-11,ridge,2.141592,2.271991
2024-10,2,2024-12,ridge,1.818074,1.966303
2024-10,3,2025-01,ridge,1.861858,1.851583
2024-10,4,2025-02,ridge,1.492144,1.477329
2024-10,5,2025-03,ridge,0.966237,1.277180
2024-10,6,2025-04,ridge,1.161309,1.651834
2024-10,7,2025-05,ridge,1.213698,1.686663
2024-10,8,2025-06,ridge,1.046963,1.693709
2024-10,9,2025-07,ridge,0.832766,1.688801
